Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5HomeOver2.5Perc,MaxCAHA,Last5AwayOver2.5Perc,HST,Last5HomeOver2.5Count,AST,Last5AwayOver2.5Count,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5HomeGoalsConceded,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,B365CD,AvgAwayGoalsConceded,AvgHomeGoalsScored,AvgC>2.5,HS,Over2.5
2024-04-20,F1,20:00,Lens,Clermont,H,H,2023/2024,40.0,2.09,20.0,4,2.0,1,1.0,41.18,58.82,1.4,1.2,1.2,0.4,4.75,1.94,1.59,1.66,17,0
2024-05-04,F1,16:00,Monaco,Clermont,H,H,2023/2024,40.0,1.93,20.0,8,2.0,1,1.0,52.94,58.82,0.6,1.4,1.6,0.4,6.5,1.94,1.76,1.28,23,1
2024-05-19,F1,20:00,Lorient,Clermont,H,H,2023/2024,60.0,1.88,40.0,10,3.0,4,2.0,64.71,58.82,1.8,2.4,1.4,0.4,4.2,1.94,1.53,1.45,32,1
2023-08-13,F1,14:00,Montpellier,Le Havre,D,A,2023/2024,100.0,1.99,100.0,5,1.0,4,1.0,47.06,52.94,2.0,2.0,2.0,2.0,3.8,1.53,1.18,2.11,15,1
2023-08-27,F1,12:00,Rennes,Le Havre,D,H,2023/2024,100.0,2.23,100.0,8,2.0,3,2.0,70.59,52.94,1.5,2.0,3.5,2.0,4.2,1.53,2.0,1.83,22,1
2023-09-17,F1,19:45,Lyon,Le Havre,D,D,2023/2024,66.67,2.05,66.67,7,2.0,0,2.0,58.82,52.94,2.67,1.33,0.67,1.33,4.0,1.53,1.47,1.67,23,0
2023-10-08,F1,12:00,Marseille,Le Havre,H,H,2023/2024,50.0,1.9,75.0,6,2.0,1,3.0,52.94,52.94,0.25,1.75,1.75,1.0,4.5,1.53,1.82,1.71,14,1
2023-10-29,F1,14:00,Metz,Le Havre,D,D,2023/2024,40.0,1.89,60.0,3,2.0,1,3.0,52.94,52.94,1.2,1.4,0.8,0.8,3.1,1.53,1.0,2.33,9,0
2023-11-05,F1,14:00,Toulouse,Le Havre,A,D,2023/2024,60.0,1.92,60.0,5,3.0,7,3.0,64.71,52.94,1.2,1.2,1.6,0.8,3.4,1.53,1.24,2.15,17,1
2023-11-26,F1,14:00,Nantes,Le Havre,D,D,2023/2024,20.0,1.94,40.0,3,1.0,0,2.0,47.06,52.94,1.0,0.8,1.6,0.4,3.25,1.53,1.0,2.3,19,0
2023-12-10,F1,14:00,Strasbourg,Le Havre,H,H,2023/2024,40.0,1.96,60.0,3,2.0,3,3.0,64.71,52.94,1.0,1.2,0.8,0.6,3.1,1.53,1.29,2.4,12,1
2023-12-20,F1,20:00,Reims,Le Havre,H,H,2023/2024,60.0,1.95,40.0,7,3.0,1,2.0,47.06,52.94,1.4,0.8,1.0,0.6,3.8,1.53,1.12,1.91,22,0
2024-01-28,F1,14:00,Lorient,Le Havre,D,D,2023/2024,80.0,2.17,60.0,6,4.0,5,3.0,64.71,52.94,2.4,1.4,1.6,1.2,3.1,1.53,1.53,2.52,13,1
2024-02-04,F1,12:00,Monaco,Le Havre,D,D,2023/2024,20.0,1.97,40.0,5,1.0,0,2.0,52.94,52.94,1.0,1.4,1.2,1.0,4.0,1.53,1.76,1.72,17,0
2024-02-17,F1,16:00,Lille,Le Havre,H,H,2023/2024,60.0,2.11,60.0,8,3.0,2,3.0,52.94,52.94,0.2,2.0,2.6,1.0,4.33,1.53,2.0,2.08,17,1
2024-03-03,F1,14:00,Brest,Le Havre,H,H,2023/2024,20.0,1.83,40.0,4,1.0,2,2.0,29.41,52.94,0.0,1.8,1.6,0.8,3.75,1.53,1.47,2.26,8,0
2024-03-17,F1,14:00,Clermont,Le Havre,H,H,2023/2024,60.0,1.97,60.0,4,3.0,5,3.0,41.18,52.94,2.2,2.0,1.2,1.0,3.25,1.53,0.82,2.29,9,1
2024-04-06,F1,16:00,Lens,Le Havre,D,D,2023/2024,60.0,2.12,40.0,8,3.0,3,2.0,41.18,52.94,1.6,1.6,1.6,0.6,4.2,1.53,1.59,1.95,18,0
2024-04-27,F1,20:00,Paris SG,Le Havre,D,A,2023/2024,60.0,2.01,60.0,4,3.0,4,3.0,82.35,52.94,1.6,2.0,2.2,1.0,6.0,1.53,2.47,1.48,17,1
2024-05-10,F1,20:00,Nice,Le Havre,H,H,2023/2024,60.0,1.97,40.0,6,3.0,3,2.0,35.29,52.94,0.8,1.6,1.2,1.0,4.0,1.53,1.24,1.98,13,0
2024-08-24,F1,20:00,St Etienne,Le Havre,A,D,2024/2025,0.0,1.9,0.0,5,0.0,5,0.0,0.0,33.33,2.0,0.0,0.0,2.0,3.4,1.67,0.5,2.23,18,0
2024-09-15,F1,16:00,Toulouse,Le Havre,H,D,2024/2025,33.33,2.0,0.0,7,1.0,3,0.0,50.0,33.33,1.0,1.0,1.0,1.0,3.4,1.67,1.0,2.14,15,0
2024-09-22,F1,14:00,Monaco,Le Havre,H,D,2024/2025,33.33,2.05,33.33,4,1.0,2,1.0,50.0,33.33,0.67,1.67,1.67,1.0,4.75,1.67,1.75,1.66,14,1
2022-08-14,F1,14:00,Ajaccio,Lens,D,D,2022/2023,0.0,2.08,0.0,2,0.0,3,0.0,36.84,42.11,0.0,0.0,0.0,0.0,3.1,0.84,0.53,2.39,9,0
2022-08-20,F1,16:00,Monaco,Lens,A,A,2022/2023,50.0,2.13,50.0,5,1.0,6,1.0,68.42,42.11,2.5,0.5,1.0,2.0,4.0,0.84,1.95,1.66,12,1
2022-09-04,F1,14:00,Reims,Lens,D,D,2022/2023,33.33,2.03,33.33,4,1.0,4,1.0,52.63,42.11,2.0,0.67,1.33,1.67,3.5,0.84,1.47,1.89,17,0
2022-09-18,F1,16:05,Nantes,Lens,D,D,2022/2023,50.0,2.1,25.0,4,2.0,2,1.0,47.37,42.11,1.25,0.5,1.0,1.25,3.75,0.84,1.05,1.75,12,0
2022-10-09,F1,19:45,Lille,Lens,H,H,2022/2023,80.0,1.99,20.0,6,4.0,3,1.0,68.42,42.11,2.2,0.6,1.8,1.0,3.4,0.84,2.11,1.94,12,0
2022-10-22,F1,20:00,Marseille,Lens,A,D,2022/2023,40.0,2.0,20.0,3,2.0,4,1.0,68.42,42.11,1.0,0.6,1.0,1.2,3.5,0.84,1.84,1.93,13,0
2022-11-05,F1,20:00,Angers,Lens,A,A,2022/2023,100.0,2.23,20.0,3,5.0,4,1.0,73.68,42.11,2.2,0.6,1.2,0.8,4.0,0.84,1.05,1.91,6,1
2022-12-29,F1,20:00,Nice,Lens,D,D,2022/2023,20.0,1.84,20.0,5,1.0,2,1.0,36.84,42.11,0.8,0.4,1.0,0.6,3.2,0.84,1.26,2.1,9,0
2023-01-11,F1,20:00,Strasbourg,Lens,D,D,2022/2023,80.0,1.89,40.0,6,4.0,8,2.0,52.63,42.11,2.2,0.8,1.4,1.0,3.3,0.84,1.32,2.15,9,1
2023-01-28,F1,16:00,Troyes,Lens,D,D,2022/2023,20.0,2.07,40.0,1,1.0,5,2.0,42.11,42.11,1.2,0.8,0.8,1.2,4.2,0.84,1.0,1.82,6,0
2023-02-05,F1,16:05,Brest,Lens,D,D,2022/2023,60.0,1.92,40.0,3,3.0,7,2.0,52.63,42.11,1.2,1.0,1.8,1.2,3.4,0.84,1.26,2.0,16,0
2023-02-12,F1,19:45,Lyon,Lens,H,D,2022/2023,40.0,2.12,40.0,5,2.0,4,2.0,57.89,42.11,1.0,1.2,0.8,1.0,3.3,0.84,1.84,2.11,11,1
2023-02-25,F1,20:00,Montpellier,Lens,D,A,2022/2023,80.0,1.88,40.0,3,4.0,6,2.0,68.42,42.11,1.8,1.4,1.2,1.2,3.6,0.84,1.53,2.08,8,0
2023-03-12,F1,12:00,Clermont,Lens,A,A,2022/2023,20.0,1.89,40.0,6,1.0,6,2.0,47.37,42.11,1.8,1.0,0.2,1.6,3.8,0.84,1.05,1.91,9,1
2023-04-01,F1,20:00,Rennes,Lens,A,A,2022/2023,40.0,2.21,40.0,3,2.0,4,2.0,68.42,42.11,1.0,0.8,1.2,1.6,3.1,0.84,2.26,2.23,10,0
2023-04-15,F1,20:00,Paris SG,Lens,H,H,2022/2023,60.0,2.06,60.0,7,3.0,7,3.0,63.16,42.11,1.8,1.2,2.2,1.6,4.0,0.84,2.37,1.6,15,1
2023-05-02,F1,20:00,Toulouse,Lens,A,A,2022/2023,40.0,2.1,40.0,2,2.0,3,2.0,47.37,42.11,1.8,0.8,0.6,1.6,4.33,0.84,1.42,1.52,9,0
2023-05-21,F1,16:05,Lorient,Lens,A,A,2022/2023,40.0,1.96,60.0,5,2.0,7,3.0,63.16,42.11,1.0,0.8,1.0,2.0,4.0,0.84,1.37,1.81,13,1
2023-06-03,F1,20:00,Auxerre,Lens,A,A,2022/2023,60.0,2.02,60.0,5,3.0,7,3.0,42.11,42.11,1.6,1.0,1.2,1.8,3.75,0.84,0.95,1.72,17,1
2023-08-13,F1,12:00,Brest,Lens,H,A,2023/2024,100.0,1.9,100.0,8,1.0,2,1.0,29.41,47.06,2.0,3.0,3.0,2.0,3.2,1.12,1.47,2.25,15,1
2023-08-26,F1,20:00,Paris SG,Lens,H,H,2023/2024,50.0,1.91,100.0,7,1.0,4,2.0,82.35,47.06,0.5,3.0,1.5,1.5,4.2,1.12,2.47,1.6,17,1
2023-09-02,F1,20:00,Monaco,Lens,H,H,2023/2024,100.0,1.97,100.0,6,2.0,1,3.0,52.94,47.06,0.0,3.0,3.0,1.0,4.0,1.12,1.76,1.6,11,1
2023-09-29,F1,20:00,Strasbourg,Lens,A,A,2023/2024,50.0,2.07,75.0,2,2.0,2,3.0,64.71,47.06,1.0,2.25,1.5,1.0,3.4,1.12,1.29,2.02,8,0
2023-10-20,F1,20:00,Le Havre,Lens,D,D,2023/2024,60.0,1.95,60.0,5,3.0,7,3.0,47.06,47.06,1.0,1.8,1.2,0.8,3.5,1.12,1.06,2.15,14,0
2023-11-04,F1,16:00,Lorient,Lens,D,D,2023/2024,80.0,1.9,40.0,2,4.0,7,2.0,64.71,47.06,1.4,1.2,1.6,0.4,3.6,1.12,1.53,2.01,7,0
2023-11-25,F1,16:00,Clermont,Lens,A,A,2023/2024,20.0,2.07,40.0,4,1.0,10,2.0,41.18,47.06,1.0,0.6,0.2,0.8,3.5,1.12,0.82,2.05,13,1
2023-12-08,F1,20:00,Montpellier,Lens,D,D,2023/2024,40.0,2.14,20.0,4,2.0,5,1.0,47.06,47.06,0.8,0.0,1.0,0.8,3.5,1.12,1.18,1.95,18,0
2023-12-20,F1,20:00,Nice,Lens,H,D,2023/2024,20.0,1.98,20.0,5,1.0,3,1.0,35.29,47.06,0.2,0.4,1.6,0.6,3.25,1.12,1.24,2.19,14,0
2024-01-28,F1,16:05,Toulouse,Lens,A,A,2023/2024,40.0,2.12,20.0,4,2.0,5,1.0,64.71,47.06,1.4,0.4,0.6,1.0,3.6,1.12,1.24,1.91,13,0
2024-02-03,F1,20:00,Nantes,Lens,A,D,2023/2024,20.0,2.15,20.0,2,1.0,4,1.0,47.06,47.06,1.0,0.4,0.4,1.2,3.4,1.12,1.0,2.04,7,0
2024-02-18,F1,16:05,Reims,Lens,D,D,2023/2024,40.0,2.02,0.0,2,2.0,1,0.0,47.06,47.06,1.0,0.6,1.2,0.8,3.25,1.12,1.12,2.02,11,0
2024-03-03,F1,19:45,Lyon,Lens,A,A,2023/2024,40.0,2.09,20.0,4,2.0,8,1.0,58.82,47.06,1.2,0.6,1.0,1.4,3.3,1.12,1.47,1.95,13,1
2024-03-29,F1,20:00,Lille,Lens,H,H,2023/2024,100.0,2.06,40.0,6,5.0,3,2.0,52.94,47.06,0.6,0.6,2.8,1.6,3.25,1.12,2.0,2.07,15,1
2024-04-12,F1,20:00,Metz,Lens,H,H,2023/2024,80.0,2.06,60.0,5,4.0,2,3.0,52.94,47.06,2.0,1.0,1.4,1.4,4.0,1.12,1.0,1.87,11,1
2024-04-28,F1,20:00,Marseille,Lens,H,H,2023/2024,60.0,2.02,80.0,6,3.0,5,4.0,52.94,47.06,1.2,1.4,2.0,1.4,3.6,1.12,1.82,1.78,13,1
2024-05-12,F1,20:00,Rennes,Lens,D,D,2023/2024,60.0,1.92,80.0,6,3.0,4,4.0,70.59,47.06,2.0,1.4,1.8,1.4,3.6,1.12,2.0,1.68,16,0
2024-08-18,F1,16:00,Angers,Lens,A,A,2024/2025,0.0,2.07,0.0,3,0.0,5,0.0,50.0,0.0,1.0,0.0,0.0,1.0,3.75,0.67,0.75,2.03,4,0
2024-09-01,F1,14:00,Monaco,Lens,D,D,2024/2025,0.0,1.91,0.0,3,0.0,4,0.0,50.0,0.0,0.5,0.5,1.0,1.0,3.7,0.67,1.75,1.67,14,0
2024-09-21,F1,18:00,Rennes,Lens,D,H,2024/2025,66.67,1.86,0.0,6,2.0,2,0.0,66.67,0.0,0.33,0.67,2.33,1.0,3.5,0.67,2.33,1.93,11,0
2022-08-12,F1,20:00,Nantes,Lille,D,H,2022/2023,0.0,2.06,0.0,1,0.0,5,0.0,47.37,36.84,1.0,1.0,1.0,1.0,3.3,1.0,1.05,2.04,10,0
2022-08-26,F1,20:00,Ajaccio,Lille,A,A,2022/2023,50.0,2.17,50.0,2,1.0,4,1.0,36.84,36.84,1.5,1.0,0.5,2.0,3.2,1.0,0.53,2.37,13,1
2022-09-04,F1,12:00,Montpellier,Lille,A,D,2022/2023,75.0,2.06,66.67,2,3.0,7,2.0,68.42,36.84,1.75,1.0,1.75,2.33,3.75,1.0,1.53,1.71,4,1
2022-09-10,F1,20:00,Marseille,Lille,H,D,2022/2023,75.0,2.06,75.0,7,3.0,3,3.0,68.42,36.84,0.75,1.25,2.25,2.0,3.6,1.0,1.84,1.78,14,1
2022-10-02,F1,12:00,Lorient,Lille,H,H,2022/2023,100.0,2.07,80.0,4,4.0,4,4.0,63.16,36.84,1.25,1.4,2.5,1.8,3.5,1.0,1.37,1.8,7,1
2022-10-14,F1,20:00,Strasbourg,Lille,A,A,2022/2023,40.0,2.0,100.0,1,2.0,7,5.0,52.63,36.84,1.6,1.2,0.6,2.2,3.3,1.0,1.32,1.9,12,1
2022-10-30,F1,19:45,Lyon,Lille,H,D,2022/2023,40.0,1.97,80.0,3,2.0,5,4.0,57.89,36.84,0.6,1.2,1.8,1.6,3.75,1.0,1.84,1.61,6,0
2022-12-28,F1,18:00,Clermont,Lille,A,D,2022/2023,60.0,1.94,60.0,3,3.0,3,3.0,47.37,36.84,2.0,1.0,1.0,1.4,3.4,1.0,1.05,2.02,9,0
2023-01-11,F1,18:00,Brest,Lille,D,D,2022/2023,60.0,1.9,40.0,0,3.0,4,2.0,52.63,36.84,1.4,0.6,1.0,1.2,3.75,1.0,1.26,1.91,5,0
2023-01-29,F1,12:00,Nice,Lille,H,H,2022/2023,20.0,2.13,20.0,6,1.0,7,1.0,36.84,36.84,0.4,0.4,1.8,1.0,3.2,1.0,1.26,2.12,12,0
2023-02-04,F1,20:00,Rennes,Lille,A,H,2022/2023,80.0,1.88,20.0,6,4.0,6,1.0,68.42,36.84,1.0,0.6,1.8,1.0,3.3,1.0,2.26,2.1,10,1
2023-02-19,F1,12:00,Paris SG,Lille,H,H,2022/2023,60.0,2.18,40.0,10,3.0,7,2.0,63.16,36.84,1.2,1.2,2.2,1.6,4.2,1.0,2.37,1.51,12,1
2023-03-04,F1,16:00,Lens,Lille,D,H,2022/2023,40.0,1.84,40.0,1,2.0,6,2.0,68.42,36.84,0.8,1.4,1.6,1.4,3.3,1.0,2.16,1.96,10,0
2023-03-18,F1,16:00,Toulouse,Lille,A,D,2022/2023,60.0,2.06,40.0,4,3.0,5,2.0,47.37,36.84,1.6,1.4,1.8,1.8,3.75,1.0,1.42,1.58,16,0
2023-04-08,F1,16:00,Angers,Lille,H,D,2022/2023,20.0,1.88,40.0,5,1.0,5,2.0,73.68,36.84,1.4,1.4,0.8,1.8,5.25,1.0,1.05,1.61,7,0
2023-04-22,F1,16:00,Auxerre,Lille,D,A,2022/2023,40.0,2.27,20.0,4,2.0,6,1.0,42.11,36.84,0.6,1.4,1.2,1.4,4.33,1.0,0.95,1.87,8,0
2023-05-06,F1,18:00,Reims,Lille,H,H,2022/2023,20.0,2.05,0.0,4,1.0,5,0.0,52.63,36.84,1.0,0.8,0.8,0.8,3.75,1.0,1.47,1.71,14,0
2023-05-14,F1,16:05,Monaco,Lille,D,D,2022/2023,60.0,2.15,0.0,1,3.0,4,0.0,68.42,36.84,1.8,0.6,1.4,0.6,3.6,1.0,1.95,1.66,8,0
2023-06-03,F1,20:00,Troyes,Lille,D,D,2022/2023,20.0,2.0,0.0,3,1.0,7,0.0,42.11,36.84,1.6,0.8,0.6,0.4,8.0,1.0,1.0,1.25,8,0
2023-08-11,F1,20:00,Nice,Lille,D,H,2023/2024,0.0,2.15,0.0,3,0.0,5,0.0,35.29,41.18,1.0,1.0,1.0,1.0,3.5,1.18,1.24,1.89,8,0
2023-08-27,F1,16:05,Lorient,Lille,H,H,2023/2024,50.0,2.0,50.0,6,1.0,7,1.0,64.71,41.18,1.0,2.5,2.5,1.0,3.6,1.18,1.53,1.92,9,1
2023-09-16,F1,16:00,Rennes,Lille,D,A,2023/2024,100.0,2.1,66.67,4,3.0,6,2.0,70.59,41.18,1.67,2.33,3.0,1.33,3.4,1.18,2.0,1.89,7,1
2023-10-01,F1,14:00,Le Havre,Lille,A,A,2023/2024,75.0,2.13,50.0,0,3.0,6,2.0,47.06,41.18,1.25,1.75,1.5,1.5,3.6,1.18,1.06,2.03,5,0
2023-10-08,F1,16:05,Lens,Lille,D,A,2023/2024,25.0,1.89,40.0,5,1.0,3,2.0,41.18,41.18,1.0,1.6,1.0,1.4,3.4,1.18,1.59,1.97,14,0
2023-11-04,F1,20:00,Marseille,Lille,D,D,2023/2024,40.0,2.0,40.0,3,2.0,1,2.0,52.94,41.18,0.2,1.4,1.4,1.2,3.6,1.18,1.82,1.93,8,0
2023-11-26,F1,19:45,Lyon,Lille,A,A,2023/2024,40.0,2.14,20.0,5,2.0,8,1.0,58.82,41.18,1.6,0.6,1.0,1.4,3.5,1.18,1.47,1.77,11,0
2023-12-10,F1,14:00,Clermont,Lille,D,D,2023/2024,20.0,1.93,0.0,5,1.0,3,0.0,41.18,41.18,0.8,0.2,0.2,1.0,3.5,1.18,0.82,1.96,16,0
2023-12-20,F1,20:00,Strasbourg,Lille,H,D,2023/2024,60.0,2.13,20.0,2,3.0,2,1.0,64.71,41.18,1.0,0.6,1.2,0.8,3.4,1.18,1.29,2.02,9,1
2024-01-28,F1,12:00,Montpellier,Lille,D,D,2023/2024,20.0,2.1,20.0,7,1.0,0,1.0,47.06,41.18,1.0,0.4,0.6,0.6,3.4,1.18,1.18,1.99,12,0
2024-02-10,F1,20:00,Paris SG,Lille,H,H,2023/2024,100.0,2.09,40.0,8,5.0,3,2.0,82.35,41.18,1.4,1.0,3.0,0.8,3.8,1.18,2.47,1.85,16,1
2024-02-25,F1,14:00,Toulouse,Lille,H,A,2023/2024,60.0,2.14,60.0,4,3.0,2,3.0,64.71,41.18,1.4,1.6,1.0,0.6,3.4,1.18,1.24,1.99,14,1
2024-03-02,F1,16:00,Reims,Lille,A,D,2023/2024,20.0,1.84,60.0,3,1.0,3,3.0,47.06,41.18,1.0,1.6,0.8,0.8,3.4,1.18,1.12,1.86,8,0
2024-03-17,F1,12:00,Brest,Lille,D,D,2023/2024,0.0,1.8,40.0,4,0.0,8,2.0,29.41,41.18,0.2,1.4,1.0,0.8,3.0,1.18,1.47,2.56,16,0
2024-04-24,F1,20:00,Monaco,Lille,H,D,2023/2024,40.0,1.85,40.0,7,2.0,4,2.0,52.94,41.18,0.8,1.6,1.0,0.8,3.6,1.18,1.76,1.67,19,0
2024-04-28,F1,12:00,Metz,Lille,A,A,2023/2024,80.0,1.88,40.0,2,4.0,4,2.0,52.94,41.18,2.0,1.2,1.4,1.0,3.8,1.18,1.0,1.89,5,1
2024-05-12,F1,20:00,Nantes,Lille,A,A,2023/2024,80.0,2.1,40.0,5,4.0,3,2.0,47.06,41.18,2.6,0.8,0.6,1.2,3.8,1.18,1.0,2.0,9,1
2024-08-17,F1,18:00,Reims,Lille,A,A,2024/2025,0.0,1.85,0.0,0,0.0,6,0.0,33.33,33.33,2.0,0.0,0.0,2.0,3.2,0.33,1.0,2.07,2,0
2024-09-13,F1,19:45,St Etienne,Lille,H,H,2024/2025,0.0,1.97,0.0,5,0.0,4,0.0,0.0,33.33,1.0,0.5,0.5,1.0,3.6,0.33,0.5,1.91,10,0
2024-09-28,F1,18:00,Le Havre,Lille,A,A,2024/2025,100.0,2.02,33.33,4,3.0,10,1.0,100.0,33.33,2.67,0.33,1.33,1.67,3.5,0.33,1.33,2.07,7,1
2022-08-07,F1,16:05,Rennes,Lorient,A,D,2022/2023,0.0,1.87,0.0,6,0.0,2,0.0,68.42,57.89,1.0,0.0,0.0,1.0,4.75,1.68,2.26,1.77,21,0
2022-08-21,F1,14:00,Toulouse,Lorient,D,D,2022/2023,50.0,2.12,50.0,8,1.0,4,1.0,47.37,57.89,1.5,1.0,1.5,1.5,3.75,1.68,1.42,1.9,16,1
2022-08-31,F1,20:00,Lens,Lorient,H,H,2022/2023,100.0,2.16,66.67,8,3.0,3,2.0,68.42,57.89,1.67,2.33,3.33,1.67,3.6,1.68,2.16,1.85,15,1
2022-09-04,F1,14:00,Ajaccio,Lorient,A,D,2022/2023,33.33,1.87,50.0,3,1.0,4,2.0,36.84,57.89,1.33,1.75,0.33,1.5,3.0,1.68,0.53,2.38,16,0
2022-09-16,F1,20:00,Auxerre,Lorient,A,A,2022/2023,50.0,1.97,60.0,5,2.0,8,3.0,42.11,57.89,1.75,1.6,1.0,1.8,3.3,1.68,0.95,1.88,17,1
2022-10-09,F1,14:00,Brest,Lorient,A,D,2022/2023,40.0,1.96,80.0,4,2.0,5,4.0,52.63,57.89,2.4,1.8,0.6,2.0,3.5,1.68,1.26,1.92,12,1
2022-10-23,F1,14:00,Troyes,Lorient,D,H,2022/2023,60.0,2.1,80.0,4,3.0,5,4.0,42.11,57.89,1.4,1.8,1.8,2.0,3.4,1.68,1.0,1.86,13,1
2022-11-13,F1,16:05,Strasbourg,Lorient,D,A,2022/2023,60.0,1.88,60.0,4,3.0,2,3.0,52.63,57.89,1.8,1.0,0.8,1.8,3.3,1.68,1.32,1.89,20,0
2023-01-01,F1,14:00,Angers,Lorient,A,H,2022/2023,100.0,2.11,80.0,6,5.0,5,4.0,73.68,57.89,2.4,1.2,1.0,2.0,3.4,1.68,1.05,1.93,14,1
2023-01-14,F1,18:00,Marseille,Lorient,H,D,2022/2023,60.0,2.0,80.0,8,3.0,3,4.0,68.42,57.89,1.0,1.6,2.2,1.6,4.75,1.68,1.84,1.58,16,1
2023-02-01,F1,18:00,Reims,Lorient,H,A,2022/2023,60.0,1.89,80.0,9,3.0,5,4.0,52.63,57.89,0.8,2.2,2.0,1.6,3.75,1.68,1.47,1.85,31,1
2023-02-12,F1,16:05,Nantes,Lorient,H,D,2022/2023,20.0,1.95,60.0,6,1.0,5,3.0,47.37,57.89,0.8,2.0,0.8,1.2,3.5,1.68,1.05,1.98,13,0
2023-03-05,F1,16:05,Lyon,Lorient,D,D,2022/2023,40.0,1.97,60.0,5,2.0,1,3.0,57.89,57.89,0.8,1.8,0.6,1.0,4.33,1.68,1.84,1.68,17,0
2023-03-19,F1,14:00,Nice,Lorient,D,A,2022/2023,20.0,2.12,40.0,1,1.0,3,2.0,36.84,57.89,0.4,1.8,1.2,0.8,3.8,1.68,1.26,2.02,16,0
2023-04-02,F1,12:00,Lille,Lorient,H,H,2022/2023,60.0,1.92,40.0,7,3.0,1,2.0,68.42,57.89,1.0,1.8,2.0,0.8,5.25,1.68,2.11,1.48,20,1
2023-04-16,F1,16:05,Monaco,Lorient,H,H,2022/2023,80.0,2.04,40.0,7,4.0,4,2.0,68.42,57.89,1.8,1.6,2.0,0.6,5.5,1.68,1.95,1.45,11,1
2023-04-30,F1,16:05,Paris SG,Lorient,A,A,2022/2023,60.0,1.91,60.0,4,3.0,7,3.0,63.16,57.89,1.8,1.6,1.6,1.2,7.5,1.68,2.37,1.31,13,1
2023-05-14,F1,14:00,Montpellier,Lorient,D,D,2022/2023,60.0,2.06,60.0,4,3.0,3,3.0,68.42,57.89,0.8,1.8,2.0,1.4,3.5,1.68,1.53,1.91,15,0
2023-05-27,F1,20:00,Clermont,Lorient,H,H,2022/2023,60.0,2.06,60.0,7,3.0,1,3.0,47.37,57.89,0.6,2.0,1.8,1.2,3.25,1.68,1.05,2.01,18,0
2023-08-12,F1,20:00,Paris SG,Lorient,D,D,2023/2024,0.0,1.98,0.0,4,0.0,0,0.0,82.35,64.71,0.0,0.0,0.0,0.0,4.75,2.12,2.47,1.78,20,0
2023-09-03,F1,14:00,Le Havre,Lorient,H,D,2023/2024,100.0,1.9,50.0,6,2.0,2,1.0,47.06,64.71,1.0,1.5,2.0,0.0,3.2,2.12,1.06,2.28,17,1
2023-09-23,F1,16:00,Nantes,Lorient,H,D,2023/2024,75.0,1.96,66.67,9,3.0,7,2.0,47.06,64.71,2.25,2.67,2.5,1.0,3.3,2.12,1.0,2.05,19,1
2023-10-08,F1,14:00,Lyon,Lorient,D,H,2023/2024,75.0,2.0,75.0,6,3.0,5,3.0,58.82,64.71,2.75,2.75,1.25,1.5,3.8,2.12,1.47,1.68,9,1
2023-10-28,F1,16:00,Reims,Lorient,H,D,2023/2024,40.0,2.0,60.0,5,2.0,1,3.0,47.06,64.71,1.0,2.4,1.4,1.2,4.0,2.12,1.12,1.77,12,0
2023-11-12,F1,14:00,Clermont,Lorient,H,D,2023/2024,0.0,2.0,60.0,6,0.0,3,3.0,41.18,64.71,0.6,2.6,0.2,1.2,3.3,2.12,0.82,2.14,17,0
2023-12-03,F1,14:00,Toulouse,Lorient,D,D,2023/2024,60.0,1.93,40.0,6,3.0,5,2.0,64.71,64.71,1.2,2.2,1.6,1.4,3.3,2.12,1.24,1.97,11,0
2023-12-20,F1,20:00,Brest,Lorient,H,H,2023/2024,60.0,2.01,40.0,7,3.0,3,2.0,29.41,64.71,1.0,2.0,2.2,0.8,3.6,2.12,1.47,1.98,12,1
2024-01-14,F1,12:00,Lille,Lorient,H,H,2023/2024,20.0,2.12,40.0,10,1.0,0,2.0,52.94,64.71,0.4,2.0,1.8,0.2,5.75,2.12,2.0,1.75,24,1
2024-02-04,F1,14:00,Metz,Lorient,A,D,2023/2024,40.0,2.24,60.0,3,2.0,4,3.0,52.94,64.71,1.2,2.0,0.8,0.6,3.2,2.12,1.0,2.51,10,1
2024-02-18,F1,12:00,Strasbourg,Lorient,A,A,2023/2024,80.0,2.0,80.0,4,4.0,6,4.0,64.71,64.71,1.6,2.0,1.4,1.2,3.75,2.12,1.29,2.04,18,1
2024-03-03,F1,16:05,Rennes,Lorient,A,D,2023/2024,80.0,2.14,100.0,6,4.0,6,5.0,70.59,64.71,1.2,2.0,1.8,1.4,4.33,2.12,2.0,1.81,22,1
2024-03-17,F1,14:00,Monaco,Lorient,D,D,2023/2024,60.0,1.94,100.0,8,3.0,6,5.0,52.94,64.71,1.6,1.6,1.0,1.8,5.25,2.12,1.76,1.46,23,1
2024-04-07,F1,14:00,Montpellier,Lorient,H,D,2023/2024,80.0,1.87,80.0,5,4.0,5,4.0,47.06,64.71,2.0,1.4,2.0,1.8,4.0,2.12,1.18,1.61,13,0
2024-04-19,F1,20:00,Nice,Lorient,H,H,2023/2024,80.0,1.96,80.0,10,4.0,4,4.0,35.29,64.71,1.4,1.8,1.4,1.4,4.33,2.12,1.24,1.87,19,1
