Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,MaxAHH,Last5HomeOver2.5Perc,HST,Last5AwayOver2.5Count,Last5HomeOver2.5Count,AST,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsConceded,MaxC>2.5,AS,AvgAwayGoalsScored,AvgHomeGoalsScored,Over2.5
2023-03-04,I1,14:00,Monza,Empoli,H,H,2022/2023,40.0,2.15,60.0,3,2.0,3.0,3,42.11,31.58,1.4,1.4,1.0,1.4,2.26,18,0.79,1.32,1
2023-03-17,I1,19:45,Atalanta,Empoli,H,A,2022/2023,40.0,1.99,60.0,6,2.0,3.0,2,57.89,31.58,1.4,2.6,0.8,1.0,1.7,5,0.79,2.0,1
2023-04-07,I1,20:00,Milan,Empoli,D,D,2022/2023,40.0,1.87,20.0,4,2.0,1.0,1,52.63,31.58,1.4,1.2,0.6,1.2,1.94,2,0.79,2.16,0
2023-04-14,I1,17:30,Cremonese,Empoli,H,H,2022/2023,40.0,1.83,40.0,5,2.0,2.0,1,42.11,31.58,1.2,0.8,0.6,1.6,2.24,15,0.79,0.79,0
2023-04-30,I1,14:00,Sassuolo,Empoli,H,A,2022/2023,60.0,2.0,40.0,4,3.0,2.0,1,47.37,31.58,1.4,1.6,0.6,0.8,1.97,7,0.79,1.26,1
2023-05-15,I1,19:45,Sampdoria,Empoli,D,H,2022/2023,40.0,2.0,40.0,3,2.0,2.0,4,31.58,31.58,1.2,1.4,0.6,1.6,2.17,16,0.79,0.63,0
2023-05-28,I1,11:30,Verona,Empoli,D,D,2022/2023,20.0,1.93,60.0,4,1.0,3.0,3,52.63,31.58,1.0,1.0,0.6,2.0,1.99,13,0.79,1.05,0
2023-08-26,I1,17:30,Monza,Empoli,H,H,2023/2024,0.0,1.97,0.0,5,0.0,0.0,6,42.11,31.58,2.0,2.0,0.0,0.0,1.99,18,0.74,1.21,0
2023-09-17,I1,19:45,Roma,Empoli,H,H,2023/2024,50.0,2.05,100.0,9,1.0,3.0,2,52.63,31.58,4.5,3.33,0.0,1.33,1.85,8,0.74,2.0,1
2023-10-01,I1,11:30,Bologna,Empoli,H,H,2023/2024,66.67,1.9,50.0,9,2.0,2.0,4,36.84,31.58,4.0,1.25,0.0,0.75,1.95,12,0.74,1.74,1
2023-10-23,I1,19:45,Fiorentina,Empoli,A,A,2023/2024,50.0,2.0,75.0,7,2.0,3.0,3,68.42,31.58,3.0,2.0,0.5,1.5,1.66,7,0.74,1.95,0
2023-11-06,I1,17:30,Frosinone,Empoli,H,D,2023/2024,60.0,1.85,80.0,5,3.0,4.0,2,73.68,31.58,2.8,2.2,0.6,1.2,1.92,10,0.74,1.47,1
2023-11-12,I1,11:30,Napoli,Empoli,A,D,2023/2024,60.0,1.87,80.0,7,3.0,4.0,3,63.16,31.58,2.4,1.6,0.8,1.8,1.49,8,0.74,1.26,0
2023-12-02,I1,14:00,Genoa,Empoli,D,H,2023/2024,40.0,2.0,20.0,1,2.0,1.0,1,42.11,31.58,1.2,1.4,1.0,0.6,2.38,9,0.74,1.42,0
2023-12-16,I1,19:45,Torino,Empoli,H,H,2023/2024,20.0,2.12,60.0,3,1.0,3.0,2,26.32,31.58,0.8,1.2,1.0,0.8,2.26,7,0.74,0.95,0
2023-12-30,I1,14:00,Cagliari,Empoli,D,D,2023/2024,20.0,1.82,60.0,3,1.0,3.0,1,63.16,31.58,0.8,1.8,0.6,1.2,1.9,5,0.74,1.47,0
2024-01-13,I1,17:00,Verona,Empoli,H,H,2023/2024,20.0,1.93,40.0,7,1.0,2.0,1,57.89,31.58,0.8,1.4,0.6,1.0,2.24,14,0.74,1.21,1
2024-01-27,I1,17:00,Juventus,Empoli,D,D,2023/2024,20.0,2.02,20.0,3,1.0,1.0,5,26.32,31.58,1.0,1.4,0.6,0.4,1.96,16,0.74,1.37,0
2024-02-09,I1,19:45,Salernitana,Empoli,A,A,2023/2024,40.0,2.08,100.0,4,2.0,5.0,3,68.42,31.58,1.0,1.2,1.0,2.2,2.4,17,0.74,0.89,1
2024-02-24,I1,14:00,Sassuolo,Empoli,A,A,2023/2024,60.0,2.0,60.0,5,3.0,3.0,6,47.37,31.58,1.2,1.2,1.6,1.6,2.07,14,0.74,1.21,1
2024-03-10,I1,14:00,Milan,Empoli,H,H,2023/2024,60.0,2.04,40.0,5,3.0,2.0,2,52.63,31.58,1.4,1.6,1.6,0.8,1.94,5,0.74,2.0,0
2024-04-01,I1,19:45,Inter,Empoli,H,H,2023/2024,40.0,1.87,60.0,7,2.0,3.0,3,52.63,31.58,1.4,2.6,1.4,0.4,1.49,14,0.74,2.32,0
2024-04-13,I1,14:00,Lecce,Empoli,H,D,2023/2024,40.0,1.94,40.0,7,2.0,2.0,0,36.84,31.58,1.4,0.8,1.2,1.4,2.57,3,0.74,0.89,0
2024-04-28,I1,17:00,Atalanta,Empoli,H,H,2023/2024,20.0,2.03,80.0,5,1.0,4.0,2,68.42,31.58,1.6,2.2,0.6,1.0,1.83,11,0.74,2.21,0
2024-05-12,I1,11:30,Lazio,Empoli,H,H,2023/2024,0.0,2.14,40.0,5,0.0,2.0,3,26.32,31.58,1.6,1.8,0.0,0.6,2.06,16,0.74,1.21,0
2024-05-19,I1,14:00,Udinese,Empoli,D,D,2023/2024,0.0,2.07,40.0,2,0.0,2.0,1,47.37,31.58,1.6,0.8,0.2,1.6,2.53,4,0.74,1.11,0
2024-08-25,I1,19:45,Roma,Empoli,A,A,2024/2025,100.0,1.88,100.0,6,1.0,1.0,3,100.0,33.33,1.0,1.0,2.0,2.0,1.94,10,1.67,2.0,1
2024-08-31,I1,17:30,Bologna,Empoli,D,D,2024/2025,50.0,1.88,0.0,3,1.0,0.0,2,0.0,33.33,1.0,1.0,1.5,1.0,2.35,4,1.67,1.0,0
2024-09-20,I1,17:30,Cagliari,Empoli,A,A,2024/2025,33.33,1.91,25.0,2,1.0,1.0,4,25.0,33.33,0.67,0.25,1.67,1.75,2.31,9,1.67,0.25,0
2022-08-21,I1,17:30,Empoli,Fiorentina,D,D,2022/2023,0.0,1.99,0.0,2,0.0,0.0,2,42.11,36.84,0.0,0.0,0.0,0.0,1.72,19,1.21,1.16,0
2022-08-31,I1,17:30,Udinese,Fiorentina,H,H,2022/2023,0.0,2.03,0.0,3,0.0,0.0,2,52.63,36.84,0.5,0.5,0.0,0.0,1.85,12,1.21,1.58,0
2022-09-11,I1,14:00,Bologna,Fiorentina,H,D,2022/2023,33.33,1.83,33.33,4,1.0,1.0,2,31.58,36.84,1.0,1.33,0.33,1.0,1.96,13,1.21,1.26,1
2022-10-02,I1,17:00,Atalanta,Fiorentina,H,D,2022/2023,25.0,2.0,25.0,5,1.0,1.0,5,57.89,36.84,1.0,1.5,0.25,0.75,1.99,16,1.21,2.0,0
2022-10-17,I1,19:45,Lecce,Fiorentina,D,H,2022/2023,20.0,1.85,20.0,2,1.0,1.0,5,36.84,36.84,1.0,1.0,0.4,1.2,2.27,10,1.21,0.95,0
2022-10-30,I1,14:00,Spezia,Fiorentina,A,D,2022/2023,40.0,2.01,100.0,6,2.0,5.0,5,52.63,36.84,1.2,1.8,0.8,1.8,1.98,27,1.21,0.95,1
2022-11-06,I1,14:00,Sampdoria,Fiorentina,A,A,2022/2023,40.0,1.95,40.0,2,2.0,2.0,4,31.58,36.84,1.0,0.4,1.2,1.8,2.11,5,1.21,0.63,0
2022-11-13,I1,17:00,Milan,Fiorentina,H,D,2022/2023,40.0,1.97,80.0,3,2.0,4.0,5,52.63,36.84,1.0,2.2,1.2,1.0,1.92,11,1.21,2.16,1
2023-01-15,I1,19:45,Roma,Fiorentina,H,H,2022/2023,40.0,2.03,0.0,4,2.0,0.0,3,36.84,36.84,1.2,0.8,1.2,0.6,2.33,7,1.21,1.47,0
2023-01-29,I1,17:00,Lazio,Fiorentina,D,H,2022/2023,40.0,1.86,60.0,1,2.0,3.0,6,52.63,36.84,1.2,1.8,1.2,1.2,2.13,17,1.21,1.68,0
2023-02-12,I1,17:00,Juventus,Fiorentina,H,H,2022/2023,20.0,1.88,40.0,3,1.0,2.0,2,47.37,36.84,1.2,1.6,0.8,1.0,2.21,11,1.21,2.0,0
2023-02-27,I1,17:30,Verona,Fiorentina,A,A,2022/2023,40.0,1.93,20.0,3,2.0,1.0,7,52.63,36.84,1.2,1.2,1.0,0.8,2.4,16,1.21,1.05,1
2023-03-12,I1,14:00,Cremonese,Fiorentina,A,A,2022/2023,20.0,2.06,60.0,5,1.0,3.0,3,42.11,36.84,0.8,1.0,1.2,2.0,2.13,10,1.21,0.79,0
2023-04-01,I1,17:00,Inter,Fiorentina,A,D,2022/2023,20.0,2.04,20.0,3,1.0,1.0,3,47.37,36.84,0.4,1.2,1.4,0.6,2.13,19,1.21,1.95,0
2023-04-23,I1,14:00,Monza,Fiorentina,H,D,2022/2023,40.0,2.12,40.0,5,2.0,2.0,5,42.11,36.84,0.8,1.2,1.6,1.4,2.5,10,1.21,1.32,1
2023-05-03,I1,17:00,Salernitana,Fiorentina,D,D,2022/2023,60.0,1.89,80.0,3,3.0,4.0,3,63.16,36.84,1.2,2.4,2.2,1.2,1.98,12,1.21,1.58,1
2023-05-07,I1,17:00,Napoli,Fiorentina,H,D,2022/2023,40.0,1.89,20.0,3,2.0,1.0,3,52.63,36.84,1.4,0.8,1.6,1.0,1.97,15,1.21,2.11,0
2023-05-21,I1,14:00,Torino,Fiorentina,D,D,2022/2023,40.0,2.05,20.0,4,2.0,1.0,1,21.05,36.84,1.6,0.8,1.4,1.2,2.44,8,1.21,0.79,0
2023-06-02,I1,19:30,Sassuolo,Fiorentina,A,D,2022/2023,60.0,1.98,60.0,2,3.0,3.0,7,47.37,36.84,1.8,1.2,1.8,1.4,1.59,15,1.21,1.26,1
2023-08-19,I1,19:45,Genoa,Fiorentina,A,A,2023/2024,100.0,2.02,100.0,2,1.0,1.0,5,42.11,36.84,1.0,1.0,4.0,4.0,2.23,9,1.26,1.42,1
2023-09-03,I1,17:30,Inter,Fiorentina,H,H,2023/2024,100.0,1.88,50.0,11,2.0,1.0,2,52.63,36.84,2.5,3.0,2.0,0.0,1.8,6,1.26,2.32,1
2023-09-24,I1,14:00,Udinese,Fiorentina,A,A,2023/2024,66.67,1.91,33.33,8,2.0,1.0,2,47.37,36.84,1.67,0.0,2.0,1.67,2.24,6,1.26,1.11,0
2023-09-28,I1,17:30,Frosinone,Fiorentina,D,A,2023/2024,50.0,1.9,75.0,3,2.0,3.0,6,73.68,36.84,1.5,2.0,1.75,1.75,1.92,19,1.26,1.47,0
2023-10-08,I1,19:45,Napoli,Fiorentina,A,D,2023/2024,60.0,2.08,75.0,4,3.0,3.0,3,63.16,36.84,1.4,2.0,2.0,1.5,1.65,12,1.26,1.26,1
2023-10-30,I1,19:45,Lazio,Fiorentina,H,D,2023/2024,40.0,2.0,20.0,4,2.0,1.0,5,26.32,36.84,1.4,1.4,1.2,0.8,2.06,9,1.26,1.21,0
2023-11-25,I1,19:45,Milan,Fiorentina,H,H,2023/2024,20.0,1.86,0.0,6,1.0,0.0,4,52.63,36.84,0.8,0.8,1.2,0.4,2.46,20,1.26,2.0,0
2023-12-10,I1,19:45,Roma,Fiorentina,D,H,2023/2024,20.0,1.85,40.0,1,1.0,2.0,8,52.63,36.84,1.0,1.8,1.0,0.6,2.28,14,1.26,2.0,0
2023-12-22,I1,19:45,Monza,Fiorentina,A,A,2023/2024,20.0,2.15,20.0,2,1.0,1.0,5,42.11,36.84,0.8,0.8,1.0,1.0,2.1,14,1.26,1.21,0
2024-01-06,I1,19:45,Sassuolo,Fiorentina,H,H,2023/2024,0.0,1.98,60.0,1,0.0,3.0,3,47.37,36.84,0.8,1.2,0.4,1.4,1.82,9,1.26,1.21,0
2024-02-02,I1,19:45,Lecce,Fiorentina,H,H,2023/2024,20.0,2.11,60.0,8,1.0,3.0,3,36.84,36.84,1.2,1.4,0.8,1.6,2.35,10,1.26,0.89,1
2024-02-14,I1,18:00,Bologna,Fiorentina,H,H,2023/2024,20.0,2.08,40.0,7,1.0,2.0,3,36.84,36.84,1.4,2.4,0.8,0.6,2.51,12,1.26,1.74,0
2024-02-18,I1,14:00,Empoli,Fiorentina,D,A,2023/2024,20.0,2.12,40.0,4,1.0,2.0,4,31.58,36.84,1.4,0.8,0.8,1.2,2.36,9,1.26,0.79,0
2024-03-02,I1,19:45,Torino,Fiorentina,D,D,2023/2024,20.0,1.89,20.0,2,1.0,1.0,3,26.32,36.84,1.4,1.0,0.6,0.4,2.57,14,1.26,0.95,0
2024-04-07,I1,19:45,Juventus,Fiorentina,H,H,2023/2024,20.0,1.88,40.0,2,1.0,2.0,2,26.32,36.84,1.4,1.2,0.6,1.0,2.2,13,1.26,1.37,0
2024-04-21,I1,17:00,Salernitana,Fiorentina,A,D,2023/2024,0.0,2.05,40.0,1,0.0,2.0,7,68.42,36.84,0.8,0.6,0.6,2.0,1.79,12,1.26,0.89,0
2024-05-05,I1,14:00,Verona,Fiorentina,H,D,2023/2024,20.0,1.86,60.0,4,1.0,3.0,4,57.89,36.84,0.8,1.2,0.8,1.2,2.28,13,1.26,1.21,1
2024-05-23,I1,19:45,Cagliari,Fiorentina,A,A,2023/2024,40.0,2.09,60.0,6,2.0,3.0,5,63.16,36.84,1.0,1.6,1.2,1.6,1.78,11,1.26,1.47,1
2024-06-02,I1,17:00,Atalanta,Fiorentina,A,A,2023/2024,60.0,2.06,80.0,3,3.0,4.0,4,68.42,36.84,1.4,2.2,1.8,1.2,1.56,8,1.26,2.21,1
2024-08-17,I1,17:30,Parma,Fiorentina,D,H,2024/2025,0.0,1.97,0.0,5,0.0,0.0,7,75.0,33.33,1.0,1.0,1.0,1.0,1.99,14,1.0,1.75,0
2024-09-15,I1,14:00,Atalanta,Fiorentina,H,H,2024/2025,50.0,2.09,100.0,7,1.0,1.0,5,100.0,33.33,2.0,3.0,1.5,2.0,1.92,13,1.0,2.5,1
2024-09-29,I1,17:00,Empoli,Fiorentina,D,D,2024/2025,33.33,1.97,0.0,1,1.0,0.0,0,0.0,33.33,1.33,0.0,1.0,0.0,2.2,13,1.0,0.0,0
2023-09-02,I1,17:30,Udinese,Frosinone,D,D,2023/2024,0.0,2.09,50.0,6,0.0,1.0,2,47.37,47.37,0.0,0.0,0.0,1.5,2.07,12,0.84,1.11,0
2023-09-22,I1,17:30,Salernitana,Frosinone,D,A,2023/2024,0.0,1.83,33.33,6,0.0,1.0,3,68.42,47.37,0.5,0.67,0.5,1.67,2.2,9,0.84,0.89,0
2023-10-01,I1,19:45,Roma,Frosinone,H,H,2023/2024,0.0,2.12,75.0,5,0.0,3.0,0,52.63,47.37,1.0,3.0,0.33,1.0,1.82,8,0.84,2.0,0
2023-10-22,I1,14:00,Bologna,Frosinone,H,H,2023/2024,25.0,1.99,60.0,6,1.0,3.0,5,36.84,47.37,1.25,1.4,0.5,0.8,1.95,12,0.84,1.74,1
2023-10-29,I1,11:30,Cagliari,Frosinone,H,A,2023/2024,40.0,2.05,60.0,6,2.0,3.0,6,63.16,47.37,1.8,1.2,1.0,2.4,1.98,10,0.84,1.47,1
2023-11-12,I1,19:45,Inter,Frosinone,H,H,2023/2024,40.0,1.94,60.0,6,2.0,3.0,3,52.63,47.37,2.2,2.2,1.0,1.0,1.42,12,0.84,2.32,0
2023-12-02,I1,19:45,Milan,Frosinone,H,H,2023/2024,60.0,2.04,20.0,3,3.0,1.0,3,52.63,47.37,2.6,1.2,1.0,0.6,1.7,15,0.84,2.0,1
2023-12-16,I1,14:00,Lecce,Frosinone,H,D,2023/2024,80.0,1.9,40.0,6,4.0,2.0,5,36.84,47.37,2.6,1.2,1.2,1.2,2.23,11,0.84,0.89,1
2023-12-29,I1,19:45,Lazio,Frosinone,H,D,2023/2024,80.0,1.91,20.0,5,4.0,1.0,2,26.32,47.37,2.8,1.0,1.2,0.6,2.03,11,0.84,1.21,1
2024-01-15,I1,19:45,Atalanta,Frosinone,H,H,2023/2024,80.0,2.0,80.0,9,4.0,4.0,5,68.42,47.37,3.0,2.8,0.6,1.0,1.68,8,0.84,2.21,1
2024-01-28,I1,14:00,Verona,Frosinone,D,H,2023/2024,80.0,2.13,20.0,5,4.0,1.0,6,57.89,47.37,2.8,1.2,0.8,0.8,2.19,11,0.84,1.21,0
2024-02-11,I1,11:30,Fiorentina,Frosinone,H,H,2023/2024,80.0,1.96,40.0,7,4.0,2.0,3,68.42,47.37,3.2,1.8,0.8,0.8,1.78,11,0.84,1.95,1
2024-02-25,I1,11:30,Juventus,Frosinone,H,D,2023/2024,80.0,2.02,40.0,5,4.0,2.0,3,26.32,47.37,3.4,1.6,1.0,0.8,1.7,7,0.84,1.37,1
2024-03-09,I1,14:00,Sassuolo,Frosinone,H,D,2023/2024,60.0,2.01,40.0,4,3.0,2.0,1,47.37,47.37,3.0,1.2,0.8,2.0,1.78,11,0.84,1.21,0
2024-03-30,I1,14:00,Genoa,Frosinone,D,D,2023/2024,40.0,1.98,60.0,3,2.0,3.0,3,42.11,47.37,2.2,1.6,1.0,1.8,2.08,15,0.84,1.42,0
2024-04-14,I1,11:30,Napoli,Frosinone,D,H,2023/2024,60.0,2.0,60.0,9,3.0,3.0,6,63.16,47.37,2.4,1.2,1.2,1.6,1.5,13,0.84,1.26,1
2024-04-21,I1,14:00,Torino,Frosinone,D,D,2023/2024,40.0,1.92,0.0,2,2.0,0.0,3,26.32,47.37,1.4,0.2,1.0,0.4,2.09,12,0.84,0.95,0
2024-05-05,I1,14:00,Empoli,Frosinone,D,D,2023/2024,20.0,2.09,20.0,1,1.0,1.0,5,31.58,47.37,0.8,0.8,0.6,0.8,2.14,17,0.84,0.79,0
2024-05-19,I1,14:00,Monza,Frosinone,A,A,2023/2024,20.0,1.86,60.0,2,1.0,3.0,5,42.11,47.37,0.6,1.2,0.8,1.8,1.74,16,0.84,1.21,0
2023-08-27,I1,19:45,Lazio,Genoa,A,A,2023/2024,0.0,2.06,0.0,2,0.0,0.0,3,26.32,42.11,0.0,0.0,1.0,1.0,1.98,5,0.95,1.21,0
2023-09-03,I1,17:30,Torino,Genoa,H,D,2023/2024,0.0,2.09,0.0,3,0.0,0.0,2,26.32,42.11,0.5,0.5,0.5,0.0,2.47,7,0.95,0.95,0
2023-09-22,I1,19:45,Lecce,Genoa,H,D,2023/2024,0.0,2.14,33.33,3,0.0,1.0,1,36.84,42.11,0.67,1.67,0.33,0.33,2.35,8,0.95,0.89,0
2023-10-01,I1,14:00,Udinese,Genoa,D,A,2023/2024,25.0,2.08,50.0,2,1.0,2.0,4,47.37,42.11,1.0,0.5,0.75,1.75,2.25,8,0.95,1.11,1
2023-10-22,I1,17:00,Atalanta,Genoa,H,D,2023/2024,20.0,1.98,25.0,8,1.0,1.0,4,68.42,42.11,1.2,1.75,0.6,0.0,1.92,15,0.95,2.21,0
2023-11-05,I1,14:00,Cagliari,Genoa,H,D,2023/2024,40.0,1.98,80.0,4,2.0,4.0,2,63.16,42.11,1.6,1.6,0.6,2.2,2.55,8,0.95,1.47,1
2023-11-26,I1,14:00,Frosinone,Genoa,H,D,2023/2024,60.0,2.19,80.0,5,3.0,4.0,3,73.68,42.11,1.8,2.2,0.8,1.2,2.5,13,0.95,1.47,1
2023-12-10,I1,14:00,Monza,Genoa,H,D,2023/2024,60.0,1.9,40.0,3,3.0,2.0,1,42.11,42.11,1.8,1.4,0.8,0.8,2.42,16,0.95,1.21,0
2023-12-22,I1,17:30,Sassuolo,Genoa,A,H,2023/2024,60.0,2.0,60.0,3,3.0,3.0,5,47.37,42.11,1.6,1.0,0.8,1.8,2.31,14,0.95,1.21,1
2024-01-05,I1,19:45,Bologna,Genoa,D,A,2023/2024,60.0,2.12,0.0,8,3.0,0.0,1,36.84,42.11,1.4,1.4,1.0,0.2,2.8,3,0.95,1.74,0
2024-01-21,I1,17:00,Salernitana,Genoa,A,D,2023/2024,60.0,2.05,100.0,2,3.0,5.0,5,68.42,42.11,1.2,1.4,1.2,1.8,2.75,5,0.95,0.89,1
2024-02-03,I1,14:00,Empoli,Genoa,D,D,2023/2024,40.0,2.14,40.0,4,2.0,2.0,2,31.58,42.11,0.8,0.8,1.0,1.2,2.81,10,0.95,0.79,0
2024-02-17,I1,14:00,Napoli,Genoa,D,D,2023/2024,40.0,1.83,60.0,7,2.0,3.0,4,63.16,42.11,0.8,1.4,1.2,0.8,2.25,6,0.95,1.26,0
2024-03-04,I1,19:45,Inter,Genoa,H,H,2023/2024,40.0,2.13,80.0,5,2.0,4.0,2,52.63,42.11,1.0,2.6,1.0,0.4,1.78,10,0.95,2.32,1
2024-03-17,I1,11:30,Juventus,Genoa,D,D,2023/2024,40.0,1.98,40.0,2,2.0,2.0,2,26.32,42.11,0.8,1.2,0.8,1.2,2.19,5,0.95,1.37,0
2024-04-07,I1,17:00,Verona,Genoa,A,D,2023/2024,40.0,1.9,60.0,3,2.0,3.0,5,57.89,42.11,0.8,1.2,0.8,1.6,2.86,11,0.95,1.21,1
2024-04-15,I1,17:30,Fiorentina,Genoa,D,A,2023/2024,40.0,1.93,80.0,3,2.0,4.0,3,68.42,42.11,1.0,2.2,1.0,1.4,2.27,7,0.95,1.95,0
2024-05-05,I1,17:00,Milan,Genoa,D,D,2023/2024,60.0,2.1,60.0,7,3.0,3.0,2,52.63,42.11,1.4,1.8,1.4,1.2,1.61,6,0.95,2.0,1
2024-05-19,I1,19:45,Roma,Genoa,H,D,2023/2024,40.0,1.87,20.0,6,2.0,1.0,4,52.63,42.11,1.2,1.0,1.2,0.8,1.81,11,0.95,2.0,0
2024-08-24,I1,19:45,Monza,Genoa,A,A,2024/2025,0.0,1.89,0.0,2,0.0,0.0,1,33.33,0.0,0.0,0.0,1.0,1.0,2.47,11,0.5,0.67,0
2024-09-21,I1,14:00,Venezia,Genoa,H,D,2024/2025,0.0,1.87,0.0,4,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5,0.5,2.31,9,0.5,1.0,0
2022-08-13,I1,19:45,Lecce,Inter,A,A,2022/2023,100.0,2.07,100.0,4,1.0,1.0,9,36.84,68.42,1.0,1.0,2.0,2.0,1.58,19,1.79,0.95,1
2022-08-26,I1,19:45,Lazio,Inter,H,H,2022/2023,100.0,2.02,100.0,7,2.0,2.0,7,52.63,68.42,2.0,2.5,1.5,1.0,1.75,19,1.79,1.68,1
2022-09-03,I1,17:00,Milan,Inter,H,D,2022/2023,100.0,2.11,66.67,5,3.0,2.0,5,52.63,68.42,2.33,3.0,1.67,1.33,1.99,16,1.79,2.16,1
2022-09-18,I1,11:30,Udinese,Inter,H,D,2022/2023,100.0,2.0,50.0,6,4.0,2.0,3,52.63,68.42,2.5,2.0,1.5,0.25,1.8,14,1.79,1.58,1
2022-10-08,I1,14:00,Sassuolo,Inter,A,A,2022/2023,100.0,2.01,60.0,3,5.0,3.0,4,47.37,68.42,2.2,1.6,1.6,1.0,1.71,16,1.79,1.26,1
2022-10-22,I1,19:45,Fiorentina,Inter,A,A,2022/2023,100.0,1.86,40.0,4,5.0,2.0,7,47.37,68.42,2.6,1.2,2.0,1.8,1.95,8,1.79,1.58,1
2022-11-06,I1,19:45,Juventus,Inter,H,D,2022/2023,80.0,1.85,60.0,3,4.0,3.0,4,47.37,68.42,2.4,2.6,1.8,0.4,2.09,14,1.79,2.0,0
2022-11-13,I1,11:30,Atalanta,Inter,A,D,2022/2023,80.0,1.94,60.0,7,4.0,3.0,3,57.89,68.42,2.2,1.2,2.0,1.6,1.7,14,1.79,2.0,1
2023-01-07,I1,19:45,Monza,Inter,D,A,2022/2023,80.0,1.98,60.0,4,4.0,3.0,3,42.11,68.42,2.0,2.0,2.2,0.8,1.83,11,1.79,1.32,1
2023-01-28,I1,17:00,Cremonese,Inter,A,D,2022/2023,80.0,2.12,40.0,4,4.0,2.0,10,42.11,68.42,2.0,0.6,2.2,1.2,1.85,30,1.79,0.79,1
2023-02-13,I1,19:45,Sampdoria,Inter,D,D,2022/2023,60.0,1.91,0.0,2,3.0,0.0,5,31.58,68.42,1.4,0.0,1.4,1.4,1.9,25,1.79,0.63,0
2023-02-26,I1,11:30,Bologna,Inter,H,D,2022/2023,60.0,1.97,20.0,5,3.0,1.0,4,31.58,68.42,1.2,1.0,1.4,0.8,2.02,13,1.79,1.26,0
2023-03-10,I1,19:45,Spezia,Inter,H,D,2022/2023,60.0,1.97,40.0,2,3.0,2.0,7,52.63,68.42,1.2,0.4,1.0,1.6,1.77,28,1.79,0.95,1
2023-04-07,I1,16:00,Salernitana,Inter,D,A,2022/2023,40.0,1.92,60.0,3,2.0,3.0,11,63.16,68.42,1.0,1.2,0.8,1.6,2.0,25,1.79,1.58,0
2023-04-23,I1,11:30,Empoli,Inter,A,D,2022/2023,40.0,2.04,40.0,3,2.0,2.0,4,42.11,68.42,0.8,0.6,1.0,1.6,2.0,16,1.79,1.16,1
2023-05-03,I1,20:00,Verona,Inter,A,A,2022/2023,60.0,2.04,80.0,2,3.0,4.0,10,52.63,68.42,0.8,1.0,2.2,2.4,2.13,20,1.79,1.05,1
2023-05-06,I1,17:00,Roma,Inter,A,A,2022/2023,60.0,1.83,60.0,3,3.0,3.0,4,36.84,68.42,0.6,2.0,2.6,1.4,2.44,10,1.79,1.47,0
2023-05-21,I1,17:00,Napoli,Inter,H,D,2022/2023,60.0,2.07,40.0,9,3.0,2.0,2,52.63,68.42,0.8,1.0,2.6,1.2,2.02,6,1.79,2.11,1
2023-06-03,I1,17:30,Torino,Inter,A,A,2022/2023,60.0,2.08,20.0,5,3.0,1.0,4,21.05,68.42,0.6,0.8,2.6,1.2,1.96,14,1.79,0.79,0
2023-08-28,I1,19:45,Cagliari,Inter,A,A,2023/2024,0.0,1.92,0.0,2,0.0,0.0,3,63.16,57.89,0.0,0.0,2.0,2.0,1.75,17,2.37,1.47,0
2023-09-24,I1,11:30,Empoli,Inter,A,D,2023/2024,0.0,1.95,0.0,1,0.0,0.0,6,31.58,57.89,0.0,0.0,1.5,1.33,1.6,23,2.37,0.79,0
2023-09-30,I1,19:45,Salernitana,Inter,A,D,2023/2024,33.33,2.0,50.0,3,1.0,2.0,6,68.42,57.89,0.0,0.5,2.33,2.25,1.72,16,2.37,0.89,1
2023-10-21,I1,17:00,Torino,Inter,A,D,2023/2024,50.0,1.96,20.0,3,2.0,1.0,4,26.32,57.89,0.0,0.4,2.5,0.8,2.13,14,2.37,0.95,1
2023-11-04,I1,17:00,Atalanta,Inter,A,A,2023/2024,60.0,2.05,40.0,4,3.0,2.0,4,68.42,57.89,0.2,1.6,2.4,0.4,2.0,10,2.37,2.21,1
2023-11-26,I1,19:45,Juventus,Inter,D,D,2023/2024,60.0,1.98,20.0,1,3.0,1.0,4,26.32,57.89,0.4,1.4,2.2,0.4,2.43,8,2.37,1.37,0
2023-12-03,I1,19:45,Napoli,Inter,A,A,2023/2024,80.0,1.81,80.0,4,4.0,4.0,4,63.16,57.89,0.4,1.4,2.6,2.0,1.86,11,2.37,1.26,1
2023-12-17,I1,19:45,Lazio,Inter,A,A,2023/2024,60.0,1.93,20.0,4,3.0,1.0,4,26.32,57.89,0.4,1.0,2.2,0.8,2.23,12,2.37,1.21,0
2023-12-29,I1,19:45,Genoa,Inter,D,D,2023/2024,40.0,2.06,0.0,4,2.0,0.0,6,42.11,57.89,0.6,1.0,1.8,0.6,2.47,16,2.37,1.42,0
2024-01-13,I1,19:45,Monza,Inter,A,A,2023/2024,40.0,2.11,40.0,2,2.0,2.0,7,42.11,57.89,0.6,0.8,2.4,1.8,1.74,20,2.37,1.21,1
