Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,AHCh,Last5HomeOver2.5Perc,HST,AwayOver2.5Perc,AST,HomeOver2.5Perc,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsConceded,AvgLast5AwayGoalsScored,AvgC>2.5,AvgLast5HomeGoalsConceded,PC<2.5,AR,AvgHomeGoalsScored,Over2.5
2023-02-18,SP1,20:00,Osasuna,Real Madrid,A,D,2022/2023,20.0,0.75,20.0,4,52.63,6,47.37,0.8,0.6,1.4,2.01,1.0,1.83,0,1.26,0
2023-03-05,SP1,20:00,Betis,Real Madrid,D,D,2022/2023,20.0,0.75,60.0,4,52.63,5,47.37,1.2,0.6,1.0,1.73,1.4,2.11,0,1.37,0
2023-03-19,SP1,20:00,Barcelona,Real Madrid,H,D,2022/2023,20.0,-0.25,40.0,7,52.63,3,47.37,1.8,0.6,1.0,1.98,0.2,1.9,0,1.95,1
2023-04-15,SP1,20:00,Cadiz,Real Madrid,A,D,2022/2023,20.0,1.0,20.0,3,52.63,11,31.58,1.0,0.6,1.0,1.81,1.2,2.09,0,1.0,0
2023-04-25,SP1,18:30,Girona,Real Madrid,H,H,2022/2023,40.0,1.0,60.0,5,52.63,3,63.16,2.8,1.2,1.4,1.56,1.2,2.46,0,1.84,1
2023-05-02,SP1,21:00,Sociedad,Real Madrid,H,D,2022/2023,40.0,-0.25,20.0,4,52.63,5,31.58,1.6,1.6,1.0,2.24,0.2,1.69,1,1.37,0
2023-05-21,SP1,17:30,Valencia,Real Madrid,H,H,2022/2023,40.0,0.25,20.0,6,52.63,5,47.37,1.0,1.8,1.0,1.71,1.0,2.22,1,1.42,0
2023-05-27,SP1,18:00,Sevilla,Real Madrid,A,D,2022/2023,40.0,0.25,60.0,1,52.63,3,52.63,1.2,1.6,1.2,1.77,1.4,2.12,0,1.26,1
2023-08-12,SP1,20:30,Ath Bilbao,Real Madrid,A,A,2023/2024,0.0,0.25,0.0,1,52.63,8,57.89,0.0,0.0,2.0,1.94,2.0,1.95,0,2.21,0
2023-08-19,SP1,18:30,Almeria,Real Madrid,A,D,2023/2024,50.0,1.25,50.0,8,52.63,9,68.42,0.5,0.5,2.5,1.43,2.5,2.95,0,1.16,1
2023-08-25,SP1,20:30,Celta,Real Madrid,A,D,2023/2024,33.33,0.75,0.0,4,52.63,3,42.11,0.0,0.33,2.0,1.76,1.5,2.11,0,1.11,0
2023-09-24,SP1,20:00,Ath Madrid,Real Madrid,H,H,2023/2024,50.0,0.0,100.0,4,52.63,5,78.95,3.0,1.0,1.75,1.99,1.0,1.92,0,2.21,1
2023-09-30,SP1,17:30,Girona,Real Madrid,A,A,2023/2024,60.0,0.5,75.0,3,52.63,7,68.42,2.25,0.8,2.0,1.57,1.5,2.42,1,2.79,1
2023-10-21,SP1,17:30,Sevilla,Real Madrid,D,D,2023/2024,60.0,0.75,60.0,7,52.63,5,57.89,2.0,1.0,1.8,1.6,1.2,2.42,0,1.42,0
2023-10-28,SP1,15:15,Barcelona,Real Madrid,A,H,2023/2024,60.0,0.0,60.0,3,52.63,4,57.89,2.2,1.0,1.6,1.7,0.8,2.13,0,2.26,1
2023-11-26,SP1,17:30,Cadiz,Real Madrid,A,A,2023/2024,80.0,1.25,60.0,4,52.63,5,26.32,1.0,1.0,2.0,1.8,1.4,2.1,0,0.84,1
2023-12-09,SP1,15:15,Betis,Real Madrid,D,D,2023/2024,60.0,0.75,40.0,6,52.63,2,36.84,1.8,0.6,2.0,1.68,0.4,2.28,0,1.42,0
2023-12-21,SP1,20:30,Alaves,Real Madrid,A,D,2023/2024,40.0,1.0,20.0,2,52.63,4,26.32,1.0,0.6,1.6,1.83,0.8,2.02,1,1.21,0
2024-01-27,SP1,15:15,Las Palmas,Real Madrid,A,D,2023/2024,60.0,1.25,60.0,2,52.63,5,31.58,1.6,0.6,1.8,1.63,1.0,2.38,0,1.05,1
2024-02-01,SP1,20:00,Getafe,Real Madrid,A,A,2023/2024,40.0,1.0,20.0,2,52.63,9,31.58,1.0,0.4,1.8,2.0,1.0,1.81,0,1.05,0
2024-02-18,SP1,13:00,Vallecano,Real Madrid,D,D,2023/2024,20.0,0.75,20.0,3,52.63,4,36.84,0.4,0.6,1.4,1.77,1.2,2.09,1,0.95,0
2024-03-02,SP1,20:00,Valencia,Real Madrid,D,H,2023/2024,40.0,0.75,60.0,5,52.63,5,36.84,1.6,0.8,1.6,1.93,0.8,1.93,1,1.05,1
2024-03-16,SP1,15:15,Osasuna,Real Madrid,A,A,2023/2024,60.0,1.0,60.0,4,52.63,9,26.32,1.6,1.2,2.2,1.79,1.8,2.03,0,1.0,1
2024-04-13,SP1,17:30,Mallorca,Real Madrid,A,D,2023/2024,40.0,0.75,40.0,2,52.63,9,26.32,1.0,1.0,2.0,2.16,0.8,1.71,0,0.89,0
2024-04-26,SP1,20:00,Sociedad,Real Madrid,A,A,2023/2024,40.0,-0.25,40.0,3,52.63,3,31.58,1.0,1.0,1.8,2.32,1.4,1.6,0,1.37,0
2024-05-11,SP1,17:30,Granada,Real Madrid,A,A,2023/2024,60.0,1.0,60.0,1,52.63,7,47.37,1.4,0.8,2.4,1.63,1.6,2.34,0,1.26,1
2024-05-19,SP1,18:00,Villarreal,Real Madrid,D,A,2023/2024,60.0,0.25,80.0,7,52.63,6,73.68,2.4,1.2,2.8,1.41,1.6,2.99,0,1.89,1
2024-08-18,SP1,20:30,Mallorca,Real Madrid,D,A,2024/2025,0.0,1.25,0.0,5,0.0,4,25.0,1.0,1.0,1.0,1.76,1.0,2.07,1,0.75,0
2024-08-29,SP1,20:30,Las Palmas,Real Madrid,D,H,2024/2025,0.0,1.5,50.0,3,0.0,8,50.0,1.5,1.0,1.0,1.56,1.5,2.41,0,1.5,0
2024-09-14,SP1,20:00,Sociedad,Real Madrid,A,D,2024/2025,0.0,0.75,66.67,2,0.0,7,75.0,0.67,0.67,1.33,1.99,2.0,1.88,0,1.25,0
2024-09-29,SP1,20:00,Ath Madrid,Real Madrid,D,D,2024/2025,0.0,0.0,50.0,4,0.0,4,50.0,1.75,0.75,1.25,2.0,0.25,1.84,0,1.75,0
2022-08-12,SP1,20:00,Osasuna,Sevilla,H,D,2022/2023,100.0,0.25,100.0,5,47.37,3,47.37,2.0,2.0,1.0,2.55,1.0,1.54,0,1.26,1
2022-08-27,SP1,21:00,Almeria,Sevilla,H,D,2022/2023,100.0,0.25,100.0,5,47.37,5,57.89,1.5,2.0,1.0,2.1,1.5,1.81,0,1.53,1
2022-09-10,SP1,15:15,Espanol,Sevilla,A,A,2022/2023,100.0,0.0,66.67,5,47.37,7,63.16,1.0,2.0,1.67,2.18,2.67,1.74,1,1.42,1
2022-09-18,SP1,15:15,Villarreal,Sevilla,D,A,2022/2023,75.0,-0.75,50.0,7,47.37,1,52.63,2.5,1.75,1.5,1.99,0.5,1.88,0,1.89,0
2022-10-15,SP1,17:30,Mallorca,Sevilla,A,D,2022/2023,60.0,0.25,20.0,5,47.37,1,21.05,0.6,1.4,1.4,2.59,1.0,1.52,0,1.16,0
2022-10-22,SP1,20:00,Real Madrid,Sevilla,H,H,2022/2023,60.0,-1.25,80.0,6,47.37,2,57.89,2.6,1.6,1.4,1.59,1.0,2.43,0,2.32,1
2022-11-06,SP1,20:00,Betis,Sevilla,D,H,2022/2023,40.0,-0.25,60.0,4,47.37,6,47.37,1.6,1.4,1.4,2.19,1.0,1.73,1,1.37,0
2022-12-30,SP1,18:15,Celta,Sevilla,D,H,2022/2023,20.0,-0.25,40.0,5,47.37,5,52.63,1.0,1.2,1.0,2.38,1.2,1.61,1,1.37,0
2023-01-14,SP1,15:15,Girona,Sevilla,H,A,2022/2023,40.0,-0.25,60.0,7,47.37,2,63.16,1.6,1.4,1.0,2.21,1.2,1.67,0,1.84,1
2023-02-05,SP1,20:00,Barcelona,Sevilla,H,D,2022/2023,60.0,-1.5,40.0,7,47.37,1,47.37,2.2,2.0,0.8,1.73,0.2,2.2,0,1.95,1
2023-02-19,SP1,15:15,Vallecano,Sevilla,D,A,2022/2023,40.0,-0.25,20.0,5,47.37,2,63.16,0.8,1.6,0.8,2.44,1.0,1.57,0,1.47,0
2023-03-04,SP1,20:00,Ath Madrid,Sevilla,H,H,2022/2023,60.0,-0.75,40.0,8,47.37,1,57.89,2.2,2.6,0.8,2.22,0.6,1.71,1,2.16,1
2023-03-19,SP1,17:30,Getafe,Sevilla,H,D,2022/2023,60.0,0.0,20.0,4,47.37,4,42.11,1.4,2.8,0.6,2.86,0.8,1.41,0,1.11,0
2023-04-01,SP1,17:30,Cadiz,Sevilla,A,D,2022/2023,40.0,0.25,20.0,3,47.37,5,31.58,1.4,2.4,0.8,2.44,0.8,1.58,0,1.0,0
2023-04-16,SP1,20:00,Valencia,Sevilla,A,D,2022/2023,20.0,-0.25,20.0,3,47.37,3,47.37,0.8,1.8,1.2,2.23,1.0,1.7,0,1.42,0
2023-04-27,SP1,21:00,Ath Bilbao,Sevilla,A,D,2022/2023,20.0,-0.75,20.0,2,47.37,1,31.58,0.8,1.6,1.2,2.09,1.0,1.8,0,1.16,0
2023-05-14,SP1,17:30,Valladolid,Sevilla,A,D,2022/2023,20.0,0.0,80.0,6,47.37,5,47.37,1.4,0.4,1.6,2.0,2.8,1.84,0,1.11,1
2023-05-24,SP1,18:30,Elche,Sevilla,D,D,2022/2023,20.0,0.25,40.0,7,47.37,3,36.84,1.2,0.2,1.8,1.92,1.4,1.91,1,0.95,0
2023-06-04,SP1,17:30,Sociedad,Sevilla,H,H,2022/2023,40.0,-1.0,60.0,6,47.37,4,31.58,1.8,0.6,1.6,1.85,0.8,2.04,0,1.37,1
2023-08-21,SP1,18:00,Alaves,Sevilla,H,D,2023/2024,100.0,0.25,100.0,7,42.11,2,26.32,4.0,4.0,3.0,2.58,3.0,1.52,0,1.21,1
2023-09-23,SP1,15:15,Osasuna,Sevilla,D,D,2023/2024,50.0,-0.25,33.33,2,42.11,3,26.32,0.33,2.0,1.5,2.24,1.33,1.66,0,1.0,0
2023-09-29,SP1,20:00,Barcelona,Sevilla,H,D,2023/2024,33.33,-1.5,50.0,5,42.11,3,57.89,2.75,1.67,1.0,1.43,0.5,2.97,0,2.26,0
2023-10-28,SP1,20:00,Cadiz,Sevilla,D,H,2023/2024,50.0,0.5,40.0,5,42.11,10,26.32,1.2,1.75,1.25,2.17,1.0,1.75,0,0.84,1
2023-11-04,SP1,17:30,Celta,Sevilla,D,H,2023/2024,40.0,-0.25,40.0,3,42.11,5,42.11,0.8,1.6,1.2,1.98,1.6,1.86,0,1.11,0
2023-11-26,SP1,15:15,Sociedad,Sevilla,H,H,2023/2024,40.0,-0.75,60.0,8,42.11,2,31.58,2.0,1.2,0.8,2.07,1.0,1.81,2,1.37,1
2023-12-09,SP1,20:00,Mallorca,Sevilla,H,H,2023/2024,40.0,0.0,0.0,3,42.11,5,26.32,0.6,1.4,0.8,2.63,0.4,1.54,0,0.89,0
2023-12-19,SP1,20:30,Granada,Sevilla,A,A,2023/2024,60.0,0.25,60.0,3,42.11,5,47.37,1.2,1.2,1.4,2.21,2.0,1.67,0,1.26,1
2023-12-23,SP1,15:15,Ath Madrid,Sevilla,H,D,2023/2024,40.0,-1.0,60.0,4,42.11,2,78.95,2.0,1.0,1.0,1.77,1.0,2.08,0,2.21,0
2024-01-21,SP1,20:00,Girona,Sevilla,H,H,2023/2024,60.0,-0.75,80.0,8,42.11,3,68.42,3.0,1.8,1.0,1.66,1.2,2.32,0,2.79,1
2024-02-05,SP1,20:00,Vallecano,Sevilla,A,A,2023/2024,60.0,-0.25,20.0,5,42.11,6,36.84,0.4,1.6,1.2,2.31,1.2,1.63,0,0.95,1
2024-02-17,SP1,20:00,Valencia,Sevilla,D,D,2023/2024,60.0,-0.25,40.0,4,42.11,1,36.84,1.4,1.4,1.2,2.44,0.6,1.58,0,1.05,0
2024-02-25,SP1,20:00,Real Madrid,Sevilla,H,D,2023/2024,40.0,-1.75,40.0,6,42.11,1,57.89,2.0,1.6,0.6,1.48,0.6,2.69,0,2.53,0
2024-03-11,SP1,20:00,Almeria,Sevilla,D,H,2023/2024,60.0,0.25,60.0,4,42.11,6,68.42,0.8,1.8,1.0,2.0,1.4,1.87,0,1.16,1
2024-03-30,SP1,13:00,Getafe,Sevilla,A,A,2023/2024,40.0,0.0,40.0,5,42.11,3,31.58,1.4,0.8,1.0,2.43,1.6,1.57,0,1.05,0
2024-04-14,SP1,13:00,Las Palmas,Sevilla,A,A,2023/2024,20.0,0.0,0.0,2,42.11,3,31.58,0.6,0.6,1.0,2.03,1.2,1.83,0,1.05,0
2024-04-28,SP1,20:00,Betis,Sevilla,D,H,2023/2024,20.0,-0.5,60.0,5,42.11,1,36.84,1.6,0.8,1.2,2.11,1.2,1.78,0,1.42,0
2024-05-11,SP1,15:15,Villarreal,Sevilla,H,A,2023/2024,40.0,-0.5,80.0,7,42.11,4,73.68,2.6,1.2,1.6,1.61,1.0,2.37,0,1.89,1
2024-05-19,SP1,18:00,Ath Bilbao,Sevilla,H,H,2023/2024,20.0,-1.0,20.0,6,42.11,4,57.89,1.6,1.2,1.2,1.73,0.8,2.18,0,2.21,0
2024-08-16,SP1,20:30,Las Palmas,Sevilla,D,D,2024/2025,100.0,0.0,100.0,5,50.0,5,50.0,2.0,2.0,2.0,2.14,2.0,1.76,0,1.5,1
2024-08-27,SP1,18:00,Mallorca,Sevilla,D,D,2024/2025,50.0,-0.25,0.0,4,50.0,7,25.0,0.5,1.0,1.0,2.32,0.5,1.67,1,0.75,0
2024-09-20,SP1,20:00,Alaves,Sevilla,H,H,2024/2025,66.67,-0.25,33.33,4,50.0,2,33.33,1.33,1.33,1.0,2.33,0.33,1.66,0,1.33,1
2024-09-29,SP1,15:15,Ath Bilbao,Sevilla,D,H,2024/2025,50.0,-0.75,20.0,3,50.0,4,20.0,1.2,1.25,1.0,2.06,0.8,1.79,0,1.2,0
2022-08-14,SP1,16:30,Cadiz,Sociedad,A,A,2022/2023,0.0,0.25,0.0,2,36.84,7,31.58,0.0,0.0,1.0,2.61,1.0,1.51,0,1.0,0
2022-08-27,SP1,16:30,Elche,Sociedad,A,A,2022/2023,0.0,0.5,0.0,5,36.84,5,36.84,0.5,0.0,1.0,2.22,1.0,1.71,0,0.95,0
2022-09-11,SP1,17:30,Getafe,Sociedad,H,H,2022/2023,33.33,0.5,66.67,3,36.84,6,42.11,0.67,0.67,1.0,2.69,1.33,1.5,0,1.11,1
2022-10-02,SP1,17:30,Girona,Sociedad,A,D,2022/2023,50.0,0.25,75.0,8,36.84,5,63.16,2.0,1.25,2.0,2.28,2.0,1.64,0,1.84,1
2022-10-16,SP1,13:00,Celta,Sociedad,A,D,2022/2023,60.0,-0.25,80.0,3,36.84,6,52.63,1.6,1.2,2.0,2.44,1.6,1.59,0,1.37,1
2022-10-22,SP1,15:15,Valladolid,Sociedad,H,H,2022/2023,60.0,0.5,20.0,2,36.84,2,47.37,1.2,1.4,1.8,2.17,0.4,1.74,0,1.11,0
2022-11-09,SP1,18:00,Sevilla,Sociedad,A,A,2022/2023,80.0,-0.25,20.0,3,36.84,9,52.63,0.6,1.6,2.0,2.16,1.4,1.72,0,1.26,1
2023-01-08,SP1,13:00,Almeria,Sociedad,A,D,2022/2023,60.0,0.5,60.0,1,36.84,6,57.89,2.0,1.2,2.2,2.11,1.2,1.76,0,1.53,0
2023-01-21,SP1,13:00,Vallecano,Sociedad,A,A,2022/2023,40.0,0.0,60.0,2,36.84,7,63.16,1.8,0.6,1.6,2.61,1.4,1.52,0,1.47,0
2023-01-29,SP1,20:00,Real Madrid,Sociedad,D,D,2022/2023,20.0,-0.75,60.0,7,36.84,3,57.89,1.8,0.4,1.2,1.9,0.8,1.92,0,2.32,0
2023-02-13,SP1,20:00,Espanol,Sociedad,A,A,2022/2023,40.0,0.25,40.0,6,36.84,5,63.16,1.2,0.6,1.8,2.67,1.4,1.5,0,1.42,1
2023-02-25,SP1,20:00,Valencia,Sociedad,H,H,2022/2023,20.0,0.25,60.0,3,36.84,3,47.37,1.4,0.6,1.4,2.49,1.0,1.55,0,1.42,0
2023-03-12,SP1,13:00,Mallorca,Sociedad,D,A,2022/2023,20.0,0.25,20.0,2,36.84,2,21.05,1.4,0.8,1.2,3.54,0.8,1.32,1,1.16,0
2023-04-02,SP1,17:30,Villarreal,Sociedad,H,D,2022/2023,20.0,0.0,20.0,4,36.84,3,52.63,1.0,1.2,0.8,2.32,0.8,1.64,0,1.89,0
2023-04-15,SP1,15:15,Ath Bilbao,Sociedad,H,H,2022/2023,20.0,-0.25,40.0,5,36.84,4,31.58,1.6,1.6,0.8,2.73,1.0,1.48,0,1.16,0
2023-04-25,SP1,21:00,Betis,Sociedad,D,D,2022/2023,0.0,0.0,20.0,1,36.84,3,47.37,0.8,1.2,0.2,2.46,0.6,1.54,0,1.37,0
2023-04-28,SP1,20:00,Osasuna,Sociedad,A,A,2022/2023,0.0,0.25,60.0,1,36.84,8,47.37,1.0,1.0,0.6,2.82,1.6,1.46,0,1.26,0
2023-05-20,SP1,20:00,Barcelona,Sociedad,A,A,2022/2023,20.0,-0.75,40.0,4,36.84,6,47.37,1.4,1.0,0.8,1.9,0.4,1.88,0,1.95,1
2023-05-28,SP1,18:00,Ath Madrid,Sociedad,H,H,2022/2023,40.0,-0.25,100.0,5,36.84,5,57.89,3.0,1.0,1.0,2.27,0.8,1.6,0,2.16,1
2023-08-25,SP1,18:30,Las Palmas,Sociedad,D,D,2023/2024,0.0,0.5,0.0,5,47.37,1,31.58,0.5,0.0,0.0,2.49,0.5,1.57,0,1.05,0
2023-09-17,SP1,20:00,Real Madrid,Sociedad,H,A,2023/2024,50.0,-0.75,100.0,8,47.37,5,57.89,2.0,1.0,0.5,1.92,1.0,1.97,0,2.53,1
2023-09-27,SP1,20:30,Valencia,Sociedad,A,A,2023/2024,33.33,-0.25,50.0,2,47.37,1,36.84,1.25,0.67,0.67,2.65,0.75,1.49,0,1.05,0
2023-10-08,SP1,15:15,Ath Madrid,Sociedad,H,H,2023/2024,50.0,-0.5,100.0,5,47.37,4,78.95,2.75,1.0,0.75,2.18,1.25,1.74,0,2.21,1
2023-10-29,SP1,15:15,Vallecano,Sociedad,D,D,2023/2024,60.0,0.25,60.0,7,47.37,3,36.84,1.4,1.2,1.0,2.4,2.4,1.59,0,0.95,1
2023-11-11,SP1,15:15,Almeria,Sociedad,A,D,2023/2024,80.0,0.75,100.0,2,47.37,6,68.42,1.8,1.4,1.6,1.85,2.6,2.04,0,1.16,1
2023-12-02,SP1,20:00,Osasuna,Sociedad,D,D,2023/2024,60.0,0.25,20.0,3,47.37,5,26.32,1.2,1.2,1.6,2.53,1.6,1.53,0,1.0,0
2023-12-09,SP1,17:30,Villarreal,Sociedad,A,A,2023/2024,80.0,0.25,80.0,4,47.37,5,73.68,1.4,1.2,2.0,2.0,2.0,1.87,0,1.89,1
2023-12-21,SP1,18:00,Cadiz,Sociedad,D,D,2023/2024,60.0,0.75,40.0,2,47.37,1,26.32,0.6,0.8,1.8,2.42,1.4,1.59,0,0.84,0
2024-01-13,SP1,17:30,Ath Bilbao,Sociedad,H,H,2023/2024,60.0,-0.25,60.0,3,47.37,1,57.89,2.6,0.8,1.6,2.54,0.8,1.56,0,2.21,1
2024-01-20,SP1,20:00,Celta,Sociedad,A,A,2023/2024,40.0,-0.25,20.0,2,47.37,2,42.11,1.0,0.6,1.2,2.78,0.8,1.46,0,1.11,0
2024-02-03,SP1,20:00,Girona,Sociedad,D,D,2023/2024,40.0,-0.5,80.0,3,47.37,2,68.42,2.8,0.4,1.0,1.99,1.0,1.88,0,2.79,0
2024-02-18,SP1,17:30,Mallorca,Sociedad,A,D,2023/2024,40.0,0.25,60.0,1,47.37,5,26.32,1.4,0.6,0.8,3.58,1.4,1.31,0,0.89,1
2024-03-02,SP1,13:00,Sevilla,Sociedad,H,H,2023/2024,60.0,0.0,40.0,5,47.37,4,57.89,1.4,1.2,1.2,2.89,1.6,1.43,0,1.42,1
2024-03-09,SP1,17:30,Granada,Sociedad,A,H,2023/2024,60.0,0.5,20.0,6,47.37,8,47.37,1.2,1.2,1.6,2.51,1.2,1.55,0,1.26,1
2024-03-31,SP1,17:30,Alaves,Sociedad,A,D,2023/2024,60.0,0.25,20.0,0,47.37,3,26.32,0.8,1.2,1.6,2.76,1.2,1.46,0,1.21,0
2024-04-21,SP1,13:00,Getafe,Sociedad,D,D,2023/2024,60.0,0.25,40.0,4,47.37,3,31.58,1.6,1.4,1.8,2.72,1.4,1.47,0,1.05,0
2024-05-13,SP1,20:00,Barcelona,Sociedad,H,H,2023/2024,40.0,-0.75,40.0,5,47.37,3,57.89,2.4,1.6,1.4,1.77,0.4,2.07,0,2.26,0
2024-05-19,SP1,18:00,Betis,Sociedad,A,A,2023/2024,20.0,0.25,60.0,9,47.37,2,36.84,1.6,1.0,1.4,2.6,1.8,1.54,0,1.42,0
2024-08-24,SP1,20:30,Espanol,Sociedad,A,D,2024/2025,0.0,0.25,0.0,3,0.0,4,75.0,0.0,0.0,1.0,2.66,1.0,1.49,0,1.5,0
2024-09-01,SP1,18:15,Getafe,Sociedad,D,D,2024/2025,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.5,3.37,0.0,1.32,0,0.75,0
2024-09-17,SP1,18:00,Mallorca,Sociedad,H,H,2024/2025,0.0,0.0,25.0,4,0.0,4,25.0,0.75,0.33,0.33,3.52,0.75,1.3,0,0.75,0
2024-09-21,SP1,13:00,Valladolid,Sociedad,D,D,2024/2025,0.0,0.25,0.0,2,0.0,4,25.0,0.33,0.25,0.25,2.63,0.0,1.5,0,0.5,0
2022-08-21,SP1,16:30,Ath Bilbao,Valencia,H,H,2022/2023,0.0,-0.75,0.0,2,42.11,0,31.58,0.5,1.0,0.0,2.12,0.0,1.76,0,1.16,0
2022-09-10,SP1,13:00,Vallecano,Valencia,H,H,2022/2023,50.0,0.0,50.0,6,42.11,4,63.16,1.0,1.5,0.5,2.33,1.5,1.61,0,1.47,1
2022-10-02,SP1,13:00,Espanol,Valencia,D,D,2022/2023,66.67,0.0,75.0,5,42.11,5,63.16,1.25,1.67,1.0,2.11,2.5,1.78,1,1.42,1
2022-10-07,SP1,20:00,Osasuna,Valencia,A,A,2022/2023,75.0,0.0,60.0,2,42.11,7,47.37,1.4,1.5,1.25,2.19,1.2,1.71,1,1.26,1
2022-10-18,SP1,18:00,Sevilla,Valencia,D,A,2022/2023,60.0,-0.25,20.0,5,42.11,5,52.63,0.6,1.4,1.2,2.06,1.6,1.85,0,1.26,0
2022-11-06,SP1,15:15,Sociedad,Valencia,D,D,2022/2023,60.0,-0.5,20.0,4,42.11,3,31.58,1.0,1.4,1.4,2.26,0.8,1.67,0,1.37,0
2022-12-31,SP1,15:15,Villarreal,Valencia,H,D,2022/2023,60.0,-0.5,40.0,8,42.11,4,52.63,1.4,1.4,1.4,1.92,1.0,1.95,0,1.89,1
2023-01-29,SP1,13:00,Valladolid,Valencia,H,D,2022/2023,40.0,0.25,20.0,6,42.11,2,47.37,0.8,1.2,1.0,2.13,0.8,1.77,0,1.11,0
2023-02-02,SP1,20:00,Real Madrid,Valencia,H,D,2022/2023,20.0,-1.25,40.0,7,42.11,0,57.89,1.6,1.4,0.6,1.65,0.6,2.32,1,2.32,0
2023-02-05,SP1,15:15,Girona,Valencia,H,D,2022/2023,20.0,-0.25,60.0,8,42.11,4,63.16,1.4,1.4,0.4,2.08,1.0,1.78,0,1.84,0
2023-02-20,SP1,20:00,Getafe,Valencia,H,D,2022/2023,20.0,0.25,20.0,6,42.11,3,42.11,1.0,1.4,0.2,3.07,0.8,1.4,0,1.11,0
2023-03-05,SP1,15:15,Barcelona,Valencia,H,H,2022/2023,0.0,-1.5,20.0,4,42.11,1,47.37,1.6,1.2,0.0,1.82,0.2,2.03,0,1.95,0
2023-03-18,SP1,20:00,Ath Madrid,Valencia,H,H,2022/2023,20.0,-1.0,60.0,6,42.11,1,57.89,2.8,1.6,0.0,2.21,0.4,1.69,0,2.16,1
2023-04-09,SP1,17:30,Almeria,Valencia,H,D,2022/2023,40.0,0.25,40.0,4,42.11,4,57.89,1.2,1.6,0.2,1.91,1.4,1.93,0,1.53,1
2023-04-23,SP1,13:00,Elche,Valencia,A,A,2022/2023,40.0,0.5,40.0,1,42.11,3,36.84,0.6,1.4,0.6,2.09,2.2,1.76,0,0.95,0
2023-04-30,SP1,13:00,Cadiz,Valencia,H,H,2022/2023,60.0,0.0,40.0,4,42.11,4,31.58,0.8,1.6,0.8,2.63,1.6,1.49,0,1.0,1
2023-05-14,SP1,13:00,Celta,Valencia,A,A,2022/2023,80.0,-0.25,60.0,6,42.11,5,52.63,1.4,1.6,1.2,2.11,1.0,1.78,1,1.37,1
2023-05-25,SP1,18:30,Mallorca,Valencia,H,D,2022/2023,60.0,0.0,20.0,3,42.11,5,21.05,1.2,1.2,1.2,2.62,0.4,1.49,0,1.16,0
2023-06-04,SP1,20:00,Betis,Valencia,D,H,2022/2023,40.0,0.0,40.0,3,42.11,3,47.37,1.4,1.0,1.2,2.15,0.8,1.7,1,1.37,0
2023-08-11,SP1,21:00,Sevilla,Valencia,A,D,2023/2024,100.0,-0.5,100.0,3,47.37,3,57.89,1.0,1.0,2.0,2.34,2.0,1.65,0,1.42,1
2023-09-02,SP1,17:30,Alaves,Valencia,H,H,2023/2024,50.0,0.25,50.0,1,47.37,4,26.32,2.5,1.0,1.0,2.77,1.5,1.46,0,1.21,0
2023-09-23,SP1,20:00,Almeria,Valencia,D,A,2023/2024,66.67,0.0,75.0,10,47.37,5,68.42,1.25,1.33,1.33,2.03,2.5,1.78,0,1.16,1
2023-10-01,SP1,20:00,Betis,Valencia,H,H,2023/2024,75.0,-0.25,25.0,7,47.37,2,36.84,1.25,1.75,1.0,2.29,0.25,1.65,0,1.42,1
2023-10-07,SP1,17:30,Mallorca,Valencia,D,D,2023/2024,60.0,-0.25,25.0,5,47.37,3,26.32,0.75,1.6,1.0,2.64,1.0,1.48,0,0.89,0
2023-10-29,SP1,17:30,Ath Bilbao,Valencia,D,H,2023/2024,60.0,-1.0,100.0,7,47.37,5,57.89,2.8,1.8,1.0,2.04,1.2,1.81,0,2.21,1
2023-11-11,SP1,20:00,Real Madrid,Valencia,H,H,2023/2024,80.0,-1.5,60.0,7,47.37,4,57.89,2.6,2.6,1.2,1.62,0.4,2.44,0,2.53,1
2023-12-02,SP1,13:00,Girona,Valencia,H,D,2023/2024,80.0,-0.75,60.0,5,47.37,3,68.42,1.8,2.6,1.0,1.86,1.4,2.0,0,2.79,1
2023-12-08,SP1,20:00,Getafe,Valencia,H,D,2023/2024,60.0,0.0,20.0,6,47.37,0,31.58,1.0,2.2,1.0,2.82,0.4,1.44,2,1.05,0
2023-12-19,SP1,18:00,Vallecano,Valencia,A,D,2023/2024,60.0,-0.25,40.0,1,47.37,3,36.84,0.8,2.0,1.0,2.33,1.2,1.65,1,0.95,0
2024-01-14,SP1,15:15,Cadiz,Valencia,A,D,2023/2024,60.0,0.0,60.0,2,47.37,5,26.32,0.8,1.8,1.4,2.84,2.0,1.42,0,0.84,1
2024-01-28,SP1,20:00,Ath Madrid,Valencia,H,H,2023/2024,40.0,-1.0,40.0,8,47.37,3,78.95,1.8,1.2,1.2,1.95,0.8,1.89,0,2.21,0
2024-02-10,SP1,20:00,Las Palmas,Valencia,H,D,2023/2024,20.0,-0.25,60.0,3,47.37,1,31.58,1.6,1.2,1.0,2.62,1.0,1.52,0,1.05,0
2024-03-17,SP1,15:15,Villarreal,Valencia,H,D,2023/2024,20.0,-0.25,20.0,7,47.37,7,73.68,1.6,1.2,1.0,1.98,0.6,1.86,0,1.89,0
